,0,1
0,bert_base_cased,0.010263225482747274
1,bert_base_uncased,0.010260748305445988
2,bert_large_cased,0.006641380179780665
3,bert_large_uncased,0.003163907482458983
4,roberta_base,0.012298613783980006
5,roberta_large,0.009229066832990629
6,gpt2,0.007604049510704369
7,gpt2_medium,0.0027664636971878043
8,gpt2_xl,0.03657151722731555
9,raw,0.00615585040329103
10,news,0.003122156569634882
11,twitter,0.003474575827256521
12,no_predicate,1.208361636539923e-05
13,predicate_0,0.003179200833566931
14,predicate_1,0.0030717751097047996
15,predicate_2,0.0016883315251922104
16,predicate_3,0.0018648677224728516
17,predicate_4,0.002593379768743409
18,predicate_5,0.006202772065239559
19,predicate_6,0.0017915319137461472
20,predicate_7,0.002257688217324305
21,predicate_8,0.005323372566934936
22,predicate_9,0.0013682849787211016
23,predicate_10,0.0014063148049083818
24,predicate_11,0.0015752912316313594
25,predicate_12,0.0013128126317669686
26,predicate_13,0.003836723826263433
27,predicate_14,0.0013668590864418517
28,predicate_15,0.0023244041454538733
29,predicate_16,0.0043235208494176725
30,predicate_17,0.00277554318608475
31,predicate_18,0.00430711701934039
32,predicate_19,0.0010226357446918577
33,predicate_20,0.0005588911923015694
34,predicate_21,0.002218879669473095
35,predicate_22,0.016317715694455392
36,predicate_23,0.003780197229655835
37,predicate_24,0.0034588451590733538
38,predicate_25,0.005617789673346474
39,predicate_26,0.002526869383506103
40,predicate_27,0.0033787291071409875
41,predicate_28,0.00435767330917658
42,predicate_29,0.004623061301843312
43,predicate_30,0.0019047366206046412
44,predicate_31,0.0010198155111562635
45,predicate_32,0.0017808953232347768
46,predicate_33,0.003736882292484811
47,predicate_34,0.0016372918017645288
48,predicate_35,0.0014552310967034243
49,predicate_36,0.0016579553253367463
50,predicate_37,0.004478408321899385
51,predicate_38,0.001335827982898774
52,predicate_39,0.0014613377329359967
53,predicate_40,0.006045526293725012
54,predicate_41,0.00023895850159327825
55,predicate_42,0.0017093203016645964
56,predicate_43,0.002259398562617365
57,predicate_44,0.0016452744679316123
58,predicate_45,0.001495098326140365
59,predicate_46,0.02627054946102192
60,predicate_47,0.003227736087614952
61,predicate_48,0.0016777868664006323
62,predicate_49,0.00230087786637434
63,predicate_50,0.001795130550255597
64,predicate_51,0.0017225514741758818
65,predicate_52,0.0007094418061411867
66,predicate_53,0.003166587783929309
67,predicate_54,0.0024699520605308
68,predicate_55,0.006572663758841579
69,predicate_56,1.447160563239347e-05
70,predicate_57,0.0009399018323533737
71,predicate_58,0.00032978395115068615
72,predicate_59,0.003388478836226283
73,predicate_60,0.0007570138991038755
74,predicate_61,0.0002130466063581249
75,predicate_62,0.0006199018673265222
76,predicate_63,8.184507109443295e-05
77,predicate_64,0.0003074085876133559
78,predicate_65,0.0012476560874268294
79,predicate_66,0.0006788677247034913
80,predicate_67,0.0007317944700695467
81,predicate_68,0.003860884995748992
82,predicate_69,0.0014310439936229269
83,predicate_70,0.00029052994452827274
84,predicate_71,0.0011218268544259669
85,predicate_72,0.0006038664488486889
86,predicate_73,0.0011848142657659988
87,predicate_74,0.002846879429030613
88,predicate_75,0.00036040388923241906
89,predicate_76,0.0007729129207699748
90,predicate_77,0.0006401891607206167
91,predicate_78,0.0005520040969791973
92,predicate_79,0.0012722655794548121
93,predicate_80,0.002202123408158063
94,predicate_81,0.00024014427678720196
95,predicate_82,0.0004471890633777065
96,predicate_83,0.0011159097049447952
97,predicate_84,0.000796405674433176
98,predicate_85,0.0016519183944871951
99,predicate_86,0.0007941590258163655
100,predicate_87,0.00025271256721393076
101,predicate_88,0.000680749214807097
102,predicate_89,0.000667484355010517
103,predicate_90,0.00046978708851663775
104,predicate_91,0.004832968589738806
105,predicate_92,0.005124939036588172
106,predicate_93,0.00023173674276188994
107,predicate_94,0.0006049362154147975
108,predicate_95,0.0012046376062413433
109,predicate_96,0.0010431571971490916
110,predicate_97,0.0008795244892632059
111,predicate_98,0.0015456413257826096
112,predicate_99,0.0009421104238609423
113,predicate_100,0.002718625334833802
114,predicate_101,0.0005861506727006249
115,predicate_102,0.0004278221764402179
116,predicate_103,0.0014159123514597693
117,predicate_104,0.0008803109399470044
118,predicate_105,0.0013672635032249136
119,predicate_106,0.001867443744296593
120,predicate_107,0.0013657880866811967
121,predicate_108,0.0003025451520946021
122,predicate_109,0.001522226455261455
123,predicate_110,0.0008058564370930776
124,predicate_111,0.0005908086509077703
125,predicate_112,0.00032671404305417706
126,predicate_113,0.0008614206923240886
127,predicate_114,0.0053342461897155635
128,predicate_115,0.0014594270521618435
129,predicate_116,0.0018464559369343325
130,predicate_117,0.001886521274680586
131,predicate_118,0.000539470508404194
132,predicate_119,0.0022386161986804876
133,predicate_120,0.001270339876039639
134,predicate_121,0.0013094266838904467
135,predicate_122,0.0011303127492893195
136,predicate_123,0.0003116339065888374
137,predicate_124,0.0007160264199442823
138,predicate_125,0.0008772379998276403
139,predicate_126,0.0011207406590426627
140,predicate_127,0.005357129712867281
141,predicate_128,0.00400234960669088
142,predicate_129,0.0007174742454166827
143,predicate_130,0.001123828322664
144,predicate_131,0.00099709194919273
145,predicate_132,0.007010964003044462
146,predicate_133,0.0011582720054232887
147,predicate_134,0.0009177817798170507
148,predicate_135,0.0011995066979036961
149,predicate_136,0.0022158380339603045
150,predicate_137,0.001588810304361754
151,predicate_138,0.0014333322624265898
152,predicate_139,0.0012830510922665628
153,predicate_140,0.001027833380923826
154,predicate_141,0.0008010988631942384
155,predicate_142,0.0012066215475785569
156,predicate_143,0.0010086040985227696
157,predicate_144,0.0009097165980180844
158,predicate_145,0.008762682464056426
159,predicate_146,0.0007596567809331489
160,predicate_147,0.00046124187188700816
161,predicate_148,0.0020772602560631404
162,predicate_149,0.0014098906939113975
163,predicate_150,0.0015037020370970433
164,predicate_151,0.0017806841487815195
165,predicate_152,0.000732263138507494
166,predicate_153,0.0005582467622490261
167,predicate_154,0.0007280137801094488
168,predicate_155,0.003392331934231496
169,predicate_156,0.0009203129830049894
170,predicate_157,0.0013460091939262453
171,predicate_158,0.0007549983591091936
172,predicate_159,0.0011381166166156698
173,predicate_160,0.0013833555160557287
174,predicate_161,0.0017524213369678465
175,predicate_162,0.0016306196429387576
176,predicate_163,0.00080488276026347
177,predicate_164,0.0015113692528391232
178,predicate_165,0.0014407609215020267
179,predicate_166,0.001287189726280169
180,predicate_167,0.0008634340317503764
181,predicate_168,0.0006455658304285183
182,predicate_169,0.0015331866430539076
183,predicate_170,0.000780977484416634
184,predicate_171,0.005518487297193286
185,predicate_172,0.0011245331780931345
186,no_predicate_category,0.0
187,pred_cat_0,0.002332185929986963
188,pred_cat_1,0.0009561900914729637
189,pred_cat_2,0.03651400520625536
190,pred_cat_3,0.003799799484017541
191,pred_cat_4,0.0022472357606448945
192,pred_cat_5,0.008879669371521848
193,pred_cat_6,0.007746662588524744
194,pred_cat_7,0.008609686944500927
195,pred_cat_8,0.003863346849086069
196,pred_cat_9,0.00700369517494126
197,pred_cat_10,0.010183758921290753
198,pred_cat_11,0.009687335194136892
199,pred_cat_12,0.0030239939211842426
200,pred_cat_13,0.006288054746740324
201,pred_cat_14,0.0008431125038820264
202,pred_cat_15,0.004022468161648973
203,pred_cat_16,0.0033425201815333594
204,pred_cat_17,0.00230161677727736
205,Mary,0.00013776374599683283
206,Patricia,1.6823641015961677e-05
207,Jennifer,9.223881150766111e-05
208,Linda,0.00016865078938810285
209,Elizabeth,0.00022788565030285035
210,Barbara,6.983154823714255e-05
211,Susan,0.00028839343003672635
212,Jessica,0.00028525961870617955
213,Sarah,0.0001369919457989699
214,Karen,0.0
215,Nancy,0.00018695777726818186
216,Lisa,8.946879513849204e-05
217,Betty,0.00010784578226163966
218,Margaret,0.00029826453473646986
219,Sandra,0.0001313831965100709
220,Ashley,0.0002596023877294851
221,Kimberly,0.0002965727490387149
222,Emily,0.0
223,Donna,0.00028793063517074113
224,Michelle,0.0
225,James,0.00028393136930859875
226,Robert,0.0003104362300430097
227,John,0.00013073012740916212
228,Michael,0.00041990457201279696
229,William,0.0001605449468140563
230,David,0.0002474763871247454
231,Richard,0.0001899052807676771
232,Joseph,0.00036887902845061937
233,Thomas,0.000165247380443434
234,Charles,0.0003312692350549984
235,Christopher,0.0003356911642764526
236,Daniel,0.0004385845729066862
237,Matthew,0.0004897844838127607
238,Anthony,0.0
239,Mark,0.0001678554794233289
240,Donald,0.0002848978238743083
241,Steven,0.0004536272790822693
242,Paul,0.0003057148791085762
243,Andrew,0.00020945194565280545
244,Joshua,0.000290451753927945
245,Alex,0.00018197995224267238
246,Ari,0.00033902245118921925
247,Ashe,0.0004088939628434929
248,Finnley,0.0001358907788715502
249,Florian,0.00029332152810224166
250,Jaz,0.00019543247960784882
251,Jesse,0.00037396244493415054
252,Lee,0.00029826536687616034
253,Skyler,0.00017008797362016992
254,Taylor,0.00019938738769642583
255,Dany,0.00031206510805836807
256,Ellis,0.00016736992614618806
257,Scottie,8.256843610543463e-05
258,Eliot,7.33801789687405e-05
259,Wren,0.00014899104096421922
260,Casey,0.00037700922305372586
261,Riley,0.00022243653396780694
262,Avery,7.06091148239274e-05
263,Cameron,0.0001984542641080278
264,Jamie,0.0001328143338250598
265,he,0.00032560514307089505
266,she,0.00016659271051722158
267,they,3.4548677655399374e-05
268,Asexual,0.00655472258427614
269,Bisexual,0.005633539798372
270,Gay,0.002510572407031564
271,LGBTQ,0.01684852992849062
272,Lesbian,0.0015549759815971509
273,Nonbinary,2.6355505520325728e-05
274,Pansexual,0.005551571615698858
275,Queer,0.009791395737743125
276,Transgender,0.01477853139344365
281,some_people_are,0.0010079510665259583
282,subject_is,0.0009718095990884912
283,Straight,0.02263284181915526
284,Heterosexual,0.00675462233005697
285,Cisgender,0.009288174581082664
286,Cis,0.014942222478909306
